Row ID,Order ID,Order Date,Customer ID,Segment,City,State,Region,Product ID,Category,Sub-Category,Product Name,Sales
8447,CA-2018-125451,23/10/2018,AH-10075,Corporate,Cranston,Rhode Island,East,FUR-FU-10004963,Furniture,Furnishings,"Eldon 400 Class Desk Accessories, Black Carbon",35.0
8448,CA-2018-125451,23/10/2018,AH-10075,Corporate,Cranston,Rhode Island,East,FUR-FU-10000277,Furniture,Furnishings,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,210.68
8449,CA-2018-125451,23/10/2018,AH-10075,Corporate,Cranston,Rhode Island,East,FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",637.896
8450,CA-2018-125451,23/10/2018,AH-10075,Corporate,Cranston,Rhode Island,East,OFF-PA-10003724,Office Supplies,Paper,"Wirebound Message Book, 4 per Page",43.44
8451,CA-2018-125451,23/10/2018,AH-10075,Corporate,Cranston,Rhode Island,East,OFF-AP-10002906,Office Supplies,Appliances,Hoover Replacement Belt for Commercial Guardsman Heavy-Duty Upright Vacuum,2.22
8452,CA-2015-131387,28/04/2015,AI-10855,Consumer,San Francisco,California,West,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,1679.96
8453,CA-2017-125087,18/04/2017,TH-21115,Corporate,Houston,Texas,Central,FUR-CH-10002880,Furniture,Chairs,"Global High-Back Leather Tilter, Burgundy",344.37199999999996
8454,CA-2017-125087,18/04/2017,TH-21115,Corporate,Houston,Texas,Central,OFF-ST-10001780,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,1554.9360000000001
8455,CA-2017-125087,18/04/2017,TH-21115,Corporate,Houston,Texas,Central,FUR-FU-10004748,Furniture,Furnishings,"Howard Miller 16"" Diameter Gallery Wall Clock",127.88
8456,CA-2017-154081,22/05/2017,JE-15610,Corporate,Los Angeles,California,West,TEC-PH-10001918,Technology,Phones,Nortel Business Series Terminal T7208 Digital phone,222.38400000000001
8457,US-2018-118556,28/05/2018,TH-21235,Corporate,Chicago,Illinois,Central,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",106.869
8458,US-2018-118556,28/05/2018,TH-21235,Corporate,Chicago,Illinois,Central,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,3.5639999999999996
8459,CA-2015-126200,25/08/2015,JE-15715,Consumer,Houston,Texas,Central,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",25.68
8460,CA-2015-126200,25/08/2015,JE-15715,Consumer,Houston,Texas,Central,OFF-BI-10002225,Office Supplies,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",12.384
8461,CA-2015-146500,30/08/2015,AT-10735,Consumer,Bristol,Connecticut,East,OFF-BI-10002432,Office Supplies,Binders,Wilson Jones Standard D-Ring Binders,25.3
8462,CA-2015-146500,30/08/2015,AT-10735,Consumer,Bristol,Connecticut,East,OFF-ST-10000563,Office Supplies,Storage,Fellowes Bankers Box Stor/Drawer Steel Plus,95.94
8463,CA-2016-169537,03/09/2016,JH-15820,Consumer,Holland,Michigan,Central,OFF-LA-10001982,Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,7.5
8464,CA-2015-100881,28/03/2015,DR-12940,Home Office,Albuquerque,New Mexico,West,TEC-PH-10003273,Technology,Phones,AT&T TR1909W,302.376
8465,CA-2016-144043,10/05/2016,AB-10165,Consumer,Louisville,Colorado,West,TEC-AC-10002718,Technology,Accessories,Belkin Standard 104 key USB Keyboard,46.688
8466,CA-2016-116512,09/04/2016,MC-18100,Consumer,New York City,New York,East,OFF-ST-10001505,Office Supplies,Storage,"Perma STOR-ALL Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",17.94
8467,CA-2016-101000,09/04/2016,IG-15085,Consumer,Norwich,Connecticut,East,OFF-AP-10000179,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,370.14
8468,CA-2017-168557,19/09/2017,FH-14275,Corporate,San Francisco,California,West,OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,8.927999999999999
8469,US-2017-164196,11/11/2017,AS-10285,Corporate,Noblesville,Indiana,Central,FUR-TA-10001950,Furniture,Tables,Balt Solid Wood Round Tables,2678.94
8470,US-2018-132031,23/04/2018,PN-18775,Home Office,Clarksville,Tennessee,South,FUR-BO-10001972,Furniture,Bookcases,O'Sullivan 4-Shelf Bookcase in Odessa Pine,387.13599999999997
8471,US-2018-132031,23/04/2018,PN-18775,Home Office,Clarksville,Tennessee,South,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,45.408
8472,US-2018-132031,23/04/2018,PN-18775,Home Office,Clarksville,Tennessee,South,FUR-FU-10000193,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,77.952
8473,US-2018-132031,23/04/2018,PN-18775,Home Office,Clarksville,Tennessee,South,OFF-LA-10000081,Office Supplies,Labels,Avery 496,3.0
8474,CA-2016-169733,22/10/2016,GM-14500,Consumer,Hollywood,Florida,South,OFF-ST-10000876,Office Supplies,Storage,Eldon Simplefile Box Office,9.952
8475,CA-2018-169404,09/04/2018,NC-18625,Corporate,York,Pennsylvania,East,OFF-BI-10004492,Office Supplies,Binders,Tuf-Vin Binders,37.896
8476,CA-2018-169404,09/04/2018,NC-18625,Corporate,York,Pennsylvania,East,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,65.584
8477,CA-2018-134880,27/10/2018,TW-21025,Home Office,Mesa,Arizona,West,OFF-PA-10004039,Office Supplies,Paper,Xerox 1882,44.784
8478,CA-2016-145758,30/10/2016,BF-11020,Corporate,New York City,New York,East,TEC-MA-10004552,Technology,Machines,Star Micronics TSP100 TSP143LAN Receipt Printer,1035.8
8479,CA-2018-158736,18/12/2018,TT-21460,Home Office,San Francisco,California,West,OFF-AR-10002578,Office Supplies,Art,Newell 335,5.76
8480,US-2017-119270,12/03/2017,SW-20245,Consumer,Los Angeles,California,West,OFF-PA-10004022,Office Supplies,Paper,Hammermill Color Copier Paper (28Lb. and 96 Bright),19.98
8481,CA-2015-109890,21/07/2015,PG-18820,Consumer,Omaha,Nebraska,Central,TEC-PH-10004100,Technology,Phones,Griffin GC17055 Auxiliary Audio Cable,35.98
8482,CA-2017-138583,24/05/2017,DP-13390,Home Office,Philadelphia,Pennsylvania,East,OFF-AR-10001860,Office Supplies,Art,BIC Liqua Brite Liner,16.656
8483,US-2018-118535,11/02/2018,DJ-13510,Corporate,New York City,New York,East,OFF-LA-10001297,Office Supplies,Labels,Avery 473,20.7
8484,CA-2017-126284,20/09/2017,EN-13780,Consumer,Grand Rapids,Michigan,Central,OFF-BI-10004828,Office Supplies,Binders,GBC Poly Designer Binding Covers,83.7
8485,CA-2018-142391,24/09/2018,PB-19150,Consumer,Seattle,Washington,West,FUR-FU-10002759,Furniture,Furnishings,12-1/2 Diameter Round Wall Clock,199.8
8486,CA-2018-124716,27/03/2018,BD-11560,Home Office,Fresno,California,West,OFF-PA-10000740,Office Supplies,Paper,Xerox 1982,45.68
8487,CA-2018-124716,27/03/2018,BD-11560,Home Office,Fresno,California,West,OFF-PA-10001144,Office Supplies,Paper,Xerox 1913,110.96
8488,CA-2018-124716,27/03/2018,BD-11560,Home Office,Fresno,California,West,OFF-PA-10000859,Office Supplies,Paper,Unpadded Memo Slips,11.94
8489,CA-2017-158841,02/02/2017,SE-20110,Consumer,Arlington,Virginia,South,TEC-MA-10001127,Technology,Machines,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",8749.95
8490,CA-2017-158841,02/02/2017,SE-20110,Consumer,Arlington,Virginia,South,OFF-BI-10002557,Office Supplies,Binders,Presstex Flexible Ring Binders,36.4
8491,CA-2017-158841,02/02/2017,SE-20110,Consumer,Arlington,Virginia,South,FUR-FU-10001731,Furniture,Furnishings,Acrylic Self-Standing Desk Frames,18.69
8492,CA-2018-106824,07/07/2018,AT-10735,Consumer,Los Angeles,California,West,OFF-FA-10001135,Office Supplies,Fasteners,"Brites Rubber Bands, 1 1/2 oz. Box",5.94
8493,CA-2016-109190,23/10/2016,CC-12685,Consumer,Lubbock,Texas,Central,OFF-PA-10000069,Office Supplies,Paper,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",60.736000000000004
8494,CA-2016-109190,23/10/2016,CC-12685,Consumer,Lubbock,Texas,Central,TEC-CO-10001943,Technology,Copiers,Canon PC-428 Personal Copier,479.976
8495,CA-2016-109190,23/10/2016,CC-12685,Consumer,Lubbock,Texas,Central,OFF-BI-10000977,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,6.08
8496,CA-2017-143154,02/12/2017,AS-10225,Corporate,Longmont,Colorado,West,TEC-AC-10002942,Technology,Accessories,WD My Passport Ultra 1TB Portable External Hard Drive,165.6
8497,CA-2015-169061,05/03/2015,AB-10150,Consumer,Yonkers,New York,East,OFF-AR-10000588,Office Supplies,Art,Newell 345,59.52
8498,CA-2015-169061,05/03/2015,AB-10150,Consumer,Yonkers,New York,East,TEC-AC-10002001,Technology,Accessories,Logitech Wireless Gaming Headset G930,479.97
8499,CA-2015-169061,05/03/2015,AB-10150,Consumer,Yonkers,New York,East,OFF-SU-10000381,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,18.62
8500,CA-2015-169061,05/03/2015,AB-10150,Consumer,Yonkers,New York,East,OFF-BI-10001617,Office Supplies,Binders,GBC Wire Binding Combs,49.632
8501,CA-2015-169061,05/03/2015,AB-10150,Consumer,Yonkers,New York,East,OFF-PA-10001878,Office Supplies,Paper,Xerox 1891,97.82
8502,CA-2016-102316,01/03/2016,DH-13075,Corporate,Los Angeles,California,West,TEC-PH-10000376,Technology,Phones,Square Credit Card Reader,15.984000000000002
8503,CA-2016-102316,01/03/2016,DH-13075,Corporate,Los Angeles,California,West,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,184.752
8504,CA-2015-164903,20/02/2015,SR-20740,Home Office,Los Angeles,California,West,OFF-PA-10003363,Office Supplies,Paper,Xerox 204,12.96
8505,CA-2017-109400,02/05/2017,NR-18550,Consumer,Amarillo,Texas,Central,FUR-CH-10003298,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",366.744
8506,CA-2017-130400,08/03/2017,SJ-20125,Home Office,Dallas,Texas,Central,OFF-BI-10001757,Office Supplies,Binders,Pressboard Hanging Data Binders for Unburst Sheets,8.856
8507,CA-2017-130400,08/03/2017,SJ-20125,Home Office,Dallas,Texas,Central,TEC-AC-10004633,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 3/Pack",27.96
8508,CA-2017-130400,08/03/2017,SJ-20125,Home Office,Dallas,Texas,Central,OFF-EN-10001453,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",146.352
8509,CA-2016-135853,11/12/2016,CA-12775,Consumer,Detroit,Michigan,Central,TEC-AC-10004761,Technology,Accessories,Maxell 4.7GB DVD+RW 3/Pack,175.23
8510,CA-2016-135853,11/12/2016,CA-12775,Consumer,Detroit,Michigan,Central,TEC-PH-10003691,Technology,Phones,BlackBerry Q10,125.99
8511,CA-2016-135853,11/12/2016,CA-12775,Consumer,Detroit,Michigan,Central,OFF-BI-10004965,Office Supplies,Binders,Ibico Covers for Plastic or Wire Binding Elements,23.0
8512,CA-2017-103359,22/12/2017,LC-16885,Consumer,New York City,New York,East,OFF-BI-10004233,Office Supplies,Binders,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",25.584
8513,CA-2017-144645,02/02/2017,NS-18640,Corporate,Houston,Texas,Central,FUR-FU-10003601,Furniture,Furnishings,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",73.78399999999999
8514,CA-2018-141614,05/06/2018,NS-18640,Corporate,Orlando,Florida,South,OFF-PA-10002787,Office Supplies,Paper,Xerox 227,20.736
8515,CA-2016-122168,21/08/2016,HG-14965,Corporate,Florence,Kentucky,South,OFF-AR-10003602,Office Supplies,Art,"Quartet Omega Colored Chalk, 12/Pack",17.52
8516,CA-2016-122168,21/08/2016,HG-14965,Corporate,Florence,Kentucky,South,OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",35.76
8517,CA-2017-132899,07/04/2017,SF-20200,Consumer,New York City,New York,East,OFF-AR-10002833,Office Supplies,Art,Newell 322,3.64
8518,CA-2018-149720,04/06/2018,EM-14065,Consumer,Frisco,Texas,Central,FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame,30.336
8519,CA-2018-118003,04/12/2018,DO-13645,Consumer,Paterson,New Jersey,East,FUR-FU-10002506,Furniture,Furnishings,"Tensor ""Hersey Kiss"" Styled Floor Lamp",12.99
8520,CA-2018-118003,04/12/2018,DO-13645,Consumer,Paterson,New Jersey,East,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",182.22
8521,CA-2018-118003,04/12/2018,DO-13645,Consumer,Paterson,New Jersey,East,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,302.94
8522,CA-2017-141887,11/01/2017,MP-17470,Home Office,Columbus,Ohio,East,FUR-FU-10002268,Furniture,Furnishings,Ultra Door Push Plate,54.992
8523,US-2017-160206,01/04/2017,MY-18295,Corporate,Milwaukee,Wisconsin,Central,TEC-PH-10000148,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,12.99
8524,CA-2018-133074,21/09/2018,DB-13615,Consumer,San Francisco,California,West,OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",55.86
8525,CA-2018-161172,16/03/2018,SP-20920,Consumer,Columbus,Ohio,East,TEC-PH-10004348,Technology,Phones,OtterBox Defender Series Case - iPhone 5c,44.376000000000005
8526,CA-2018-161172,16/03/2018,SP-20920,Consumer,Columbus,Ohio,East,FUR-FU-10003424,Furniture,Furnishings,Nu-Dell Oak Frame,51.263999999999996
8527,CA-2018-161172,16/03/2018,SP-20920,Consumer,Columbus,Ohio,East,OFF-BI-10004654,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,5.193
8528,CA-2018-161172,16/03/2018,SP-20920,Consumer,Columbus,Ohio,East,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,159.984
8529,CA-2018-161172,16/03/2018,SP-20920,Consumer,Columbus,Ohio,East,OFF-ST-10000675,Office Supplies,Storage,"File Shuttle II and Handi-File, Black",54.224
8530,CA-2018-137624,10/11/2018,ME-17320,Home Office,Los Angeles,California,West,FUR-CH-10001714,Furniture,Chairs,"Global Leather & Oak Executive Chair, Burgundy",241.424
8531,CA-2017-156748,30/11/2017,BS-11755,Consumer,Detroit,Michigan,Central,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",33.36
8532,CA-2017-156748,30/11/2017,BS-11755,Consumer,Detroit,Michigan,Central,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",13.76
8533,CA-2017-156748,30/11/2017,BS-11755,Consumer,Detroit,Michigan,Central,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,496.86
8534,CA-2017-156748,30/11/2017,BS-11755,Consumer,Detroit,Michigan,Central,FUR-CH-10000513,Furniture,Chairs,High-Back Leather Manager's Chair,389.97
8535,CA-2016-169677,13/01/2016,KS-16300,Corporate,Columbus,Georgia,South,OFF-LA-10003223,Office Supplies,Labels,Avery 508,9.82
8536,US-2015-163146,16/05/2015,CC-12475,Consumer,San Francisco,California,West,TEC-AC-10002217,Technology,Accessories,Imation Clip USB flash drive - 8 GB,56.4
8537,CA-2016-157343,07/06/2016,HD-14785,Home Office,Philadelphia,Pennsylvania,East,OFF-BI-10003707,Office Supplies,Binders,Aluminum Screw Posts,18.312
8538,CA-2016-157343,07/06/2016,HD-14785,Home Office,Philadelphia,Pennsylvania,East,OFF-PA-10000552,Office Supplies,Paper,Xerox 200,25.92
8539,CA-2016-157343,07/06/2016,HD-14785,Home Office,Philadelphia,Pennsylvania,East,OFF-AR-10003183,Office Supplies,Art,Avery Fluorescent Highlighter Four-Color Set,8.016
8540,CA-2018-147354,09/03/2018,KB-16315,Consumer,Los Angeles,California,West,TEC-CO-10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,479.98400000000004
8541,CA-2018-147354,09/03/2018,KB-16315,Consumer,Los Angeles,California,West,OFF-BI-10003910,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,30.84
8542,CA-2016-157287,22/12/2016,HR-14830,Corporate,Philadelphia,Pennsylvania,East,OFF-ST-10001172,Office Supplies,Storage,"Tennsco Lockers, Sand",33.568000000000005
8543,CA-2016-157287,22/12/2016,HR-14830,Corporate,Philadelphia,Pennsylvania,East,FUR-CH-10001270,Furniture,Chairs,Harbour Creations Steel Folding Chair,422.625
8544,CA-2015-137575,06/08/2015,TB-21625,Consumer,New York City,New York,East,TEC-AC-10004571,Technology,Accessories,Logitech G700s Rechargeable Gaming Mouse,199.98
8545,CA-2017-119074,27/03/2017,DS-13180,Corporate,Columbus,Georgia,South,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,20.24
8546,CA-2017-119074,27/03/2017,DS-13180,Corporate,Columbus,Georgia,South,FUR-FU-10003731,Furniture,Furnishings,"Eldon Expressions Wood and Plastic Desk Accessories, Oak",39.92
8547,CA-2017-119074,27/03/2017,DS-13180,Corporate,Columbus,Georgia,South,OFF-BI-10000962,Office Supplies,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",32.54
8548,CA-2016-149566,05/12/2016,GB-14530,Corporate,Los Angeles,California,West,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,39.0
8549,CA-2016-149566,05/12/2016,GB-14530,Corporate,Los Angeles,California,West,OFF-LA-10000452,Office Supplies,Labels,Avery 488,12.6
8550,CA-2016-126186,11/09/2016,GB-14530,Corporate,Aurora,Colorado,West,FUR-FU-10000073,Furniture,Furnishings,Deflect-O Glasstique Clear Desk Accessories,24.64
8551,CA-2016-121132,17/07/2016,VB-21745,Corporate,Houston,Texas,Central,OFF-LA-10002368,Office Supplies,Labels,Avery 479,6.263999999999999
8552,CA-2016-121132,17/07/2016,VB-21745,Corporate,Houston,Texas,Central,OFF-FA-10004248,Office Supplies,Fasteners,Advantus T-Pin Paper Clips,14.432
8553,CA-2015-140473,30/05/2015,MC-17425,Corporate,Chicago,Illinois,Central,TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,719.9760000000001
8554,US-2018-102904,13/11/2018,CB-12025,Consumer,Decatur,Alabama,South,TEC-AC-10000927,Technology,Accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand,239.92
8555,CA-2017-102092,09/12/2017,PM-18940,Consumer,Springfield,Virginia,South,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",1056.86
8556,CA-2016-117884,22/03/2016,DC-13285,Consumer,Plantation,Florida,South,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,447.944
8557,CA-2016-117884,22/03/2016,DC-13285,Consumer,Plantation,Florida,South,OFF-ST-10002182,Office Supplies,Storage,"Iris 3-Drawer Stacking Bin, Black",150.408
8558,CA-2017-132829,23/12/2017,LA-16780,Corporate,Houston,Texas,Central,TEC-PH-10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster,453.57599999999996
8559,CA-2017-132829,23/12/2017,LA-16780,Corporate,Houston,Texas,Central,OFF-LA-10002945,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",45.36
8560,CA-2017-132829,23/12/2017,LA-16780,Corporate,Houston,Texas,Central,TEC-PH-10004345,Technology,Phones,Cisco SPA 502G IP Phone,287.88
8561,CA-2017-132829,23/12/2017,LA-16780,Corporate,Houston,Texas,Central,TEC-PH-10004912,Technology,Phones,Cisco SPA112 2 Port Phone Adapter,131.88
8562,CA-2017-132829,23/12/2017,LA-16780,Corporate,Houston,Texas,Central,FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",2.3280000000000003
8563,CA-2017-123540,02/04/2017,DJ-13420,Corporate,Milwaukee,Wisconsin,Central,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,1454.9
8564,US-2018-108315,30/04/2018,MH-18115,Home Office,Sanford,Florida,South,OFF-BI-10000822,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Light Blue, 9 1/2"" X 11""",4.842
8565,US-2018-108315,30/04/2018,MH-18115,Home Office,Sanford,Florida,South,FUR-FU-10000747,Furniture,Furnishings,Tenex B1-RE Series Chair Mats for Low Pile Carpets,220.704
8566,CA-2017-134110,17/11/2017,BG-11035,Consumer,The Colony,Texas,Central,TEC-PH-10002350,Technology,Phones,Apple EarPods with Remote and Mic,67.176
8567,CA-2017-134110,17/11/2017,BG-11035,Consumer,The Colony,Texas,Central,OFF-PA-10000697,Office Supplies,Paper,"TOPS Voice Message Log Book, Flash Format",15.232000000000001
8568,US-2017-136581,10/11/2017,SV-20365,Consumer,Troy,Ohio,East,OFF-PA-10002787,Office Supplies,Paper,Xerox 227,31.104
8569,CA-2017-162390,06/12/2017,DP-13105,Corporate,Hempstead,New York,East,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,968.7439999999999
8570,CA-2017-162390,06/12/2017,DP-13105,Corporate,Hempstead,New York,East,OFF-BI-10001721,Office Supplies,Binders,Trimflex Flexible Post Binders,222.352
8571,CA-2017-162390,06/12/2017,DP-13105,Corporate,Hempstead,New York,East,TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,479.98400000000004
8572,CA-2017-162222,03/04/2017,SR-20740,Home Office,Dallas,Texas,Central,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,10.272
8573,CA-2015-121629,28/11/2015,BT-11680,Consumer,Houston,Texas,Central,TEC-MA-10004679,Technology,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,998.85
8574,CA-2016-164623,20/10/2016,MS-17770,Consumer,New York City,New York,East,OFF-PA-10000249,Office Supplies,Paper,Easy-staple paper,24.56
8575,CA-2015-159849,19/09/2015,JK-15640,Home Office,San Francisco,California,West,OFF-FA-10000053,Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere,5.67
8576,CA-2018-101273,27/08/2018,ST-20530,Consumer,Port Saint Lucie,Florida,South,OFF-AP-10000804,Office Supplies,Appliances,Hoover Portapower Portable Vacuum,14.335999999999999
8577,CA-2018-106747,03/07/2018,TS-21505,Consumer,Concord,New Hampshire,East,FUR-FU-10004188,Furniture,Furnishings,Luxo Professional Combination Clamp-On Lamps,102.3
8578,CA-2018-146164,22/12/2018,CM-12190,Consumer,Rochester,Minnesota,Central,FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",607.52
8579,CA-2018-146164,22/12/2018,CM-12190,Consumer,Rochester,Minnesota,Central,OFF-ST-10001228,Office Supplies,Storage,Personal File Boxes with Fold-Down Carry Handle,31.16
8580,CA-2017-111605,27/12/2017,JW-15955,Consumer,Louisville,Kentucky,South,OFF-LA-10002368,Office Supplies,Labels,Avery 479,2.61
8581,CA-2015-130673,20/05/2015,MC-17590,Corporate,San Marcos,Texas,Central,FUR-FU-10003489,Furniture,Furnishings,Contemporary Borderless Frame,10.332
8582,CA-2015-130673,20/05/2015,MC-17590,Corporate,San Marcos,Texas,Central,OFF-PA-10000289,Office Supplies,Paper,Xerox 213,10.368
8583,CA-2015-130673,20/05/2015,MC-17590,Corporate,San Marcos,Texas,Central,TEC-AC-10004227,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,20.784000000000002
8584,CA-2015-130673,20/05/2015,MC-17590,Corporate,San Marcos,Texas,Central,OFF-ST-10000636,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,66.96
8585,CA-2015-104808,04/02/2015,MH-17440,Corporate,Escondido,California,West,OFF-BI-10003676,Office Supplies,Binders,"GBC Standard Recycled Report Covers, Clear Plastic Sheets",17.248
8586,US-2018-132927,09/12/2018,RD-19720,Consumer,Philadelphia,Pennsylvania,East,OFF-BI-10001116,Office Supplies,Binders,"Wilson Jones 1"" Hanging DublLock Ring Binders",11.088
8587,CA-2018-162015,11/07/2018,KB-16240,Corporate,Los Angeles,California,West,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,1287.45
8588,CA-2018-162015,11/07/2018,KB-16240,Corporate,Los Angeles,California,West,OFF-AP-10003040,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector w/o Phone/Fax/Modem Protection,168.1
8589,CA-2016-138492,15/05/2016,FC-14335,Corporate,Philadelphia,Pennsylvania,East,OFF-ST-10002583,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,51.968
8590,CA-2018-145338,29/01/2018,BD-11770,Consumer,Philadelphia,Pennsylvania,East,OFF-AR-10002053,Office Supplies,Art,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",4.768
8591,CA-2018-126676,29/09/2018,FH-14365,Corporate,Hempstead,New York,East,OFF-EN-10004846,Office Supplies,Envelopes,Letter or Legal Size Expandable Poly String Tie Envelopes,7.98
8592,CA-2018-101700,23/04/2018,SO-20335,Consumer,Greeley,Colorado,West,OFF-EN-10003134,Office Supplies,Envelopes,Staple envelope,18.688
8593,CA-2018-101700,23/04/2018,SO-20335,Consumer,Greeley,Colorado,West,FUR-FU-10001025,Furniture,Furnishings,"Eldon Imàge Series Desk Accessories, Clear",11.664000000000001
8594,CA-2018-159667,09/11/2018,PM-19135,Home Office,Jacksonville,Florida,South,TEC-AC-10002567,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,191.976
8595,CA-2018-159667,09/11/2018,PM-19135,Home Office,Jacksonville,Florida,South,TEC-PH-10004094,Technology,Phones,Motorola L703CM,499.168
8596,CA-2015-111934,05/05/2015,GD-14590,Corporate,Arlington,Virginia,South,OFF-BI-10004364,Office Supplies,Binders,Storex Dura Pro Binders,11.88
8597,CA-2015-111934,05/05/2015,GD-14590,Corporate,Arlington,Virginia,South,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,35.44
8598,US-2017-117387,27/10/2017,PA-19060,Home Office,San Francisco,California,West,OFF-BI-10004308,Office Supplies,Binders,Avery Legal 4-Ring Binder,67.13600000000001
8599,CA-2015-141110,26/11/2015,LS-17200,Corporate,Fresno,California,West,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,4.32
8600,CA-2015-141110,26/11/2015,LS-17200,Corporate,Fresno,California,West,OFF-PA-10002586,Office Supplies,Paper,Xerox 1970,14.94
8601,CA-2015-141110,26/11/2015,LS-17200,Corporate,Fresno,California,West,OFF-AP-10000692,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,40.54
8602,CA-2015-141110,26/11/2015,LS-17200,Corporate,Fresno,California,West,OFF-BI-10001553,Office Supplies,Binders,SpineVue Locking Slant-D Ring Binders by Cardinal,7.312
