row_id,order_id,order_date,customer_id,segment,city,state,region,product_id,category,subcategory,product_name,sales
7767,US-2018-118941,12/08/2018,BB-11545,Corporate,Columbia,Maryland,East,OFF-AR-10001953,Office Supplies,Art,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,219.9
7791,CA-2018-160801,19/09/2018,FG-14260,Home Office,Philadelphia,Pennsylvania,East,OFF-BI-10001132,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2 X 11",4.842
7793,CA-2018-169362,12/10/2018,SP-20860,Corporate,Dallas,Texas,Central,TEC-AC-10001383,Technology,Accessories,Logitech Wireless Touch Keyboard K400,39.984
7798,CA-2018-166184,24/03/2018,HR-14830,Corporate,New York City,New York,East,OFF-EN-10004483,Office Supplies,Envelopes,"#10 White Business Envelopes,4 1/8 x 9 1/2",47.01
7799,CA-2018-166184,24/03/2018,HR-14830,Corporate,New York City,New York,East,TEC-PH-10002624,Technology,Phones,Samsung Galaxy S4 Mini,469.99
7800,CA-2018-166184,24/03/2018,HR-14830,Corporate,New York City,New York,East,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,207.84599999999998
7801,CA-2018-157413,01/06/2018,BW-11065,Consumer,Philadelphia,Pennsylvania,East,OFF-ST-10002756,Office Supplies,Storage,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24 Deep, Sand",324.744
7815,US-2018-109316,08/06/2018,MG-17680,Home Office,Los Angeles,California,West,FUR-BO-10004834,Furniture,Bookcases,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",1497.6660000000002
7816,US-2018-109316,08/06/2018,MG-17680,Home Office,Los Angeles,California,West,TEC-PH-10000307,Technology,Phones,Shocksock Galaxy S4 Armband,17.52
7820,CA-2018-150469,26/01/2018,CJ-12010,Consumer,San Francisco,California,West,OFF-FA-10000611,Office Supplies,Fasteners,Binder Clips by OIC,11.84
7821,CA-2018-152436,08/12/2018,CW-11905,Home Office,Cranston,Rhode Island,East,OFF-ST-10000036,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16",592.74
7827,CA-2018-117114,31/10/2018,CY-12745,Corporate,Chicago,Illinois,Central,TEC-PH-10004042,Technology,Phones,ClearOne Communications CHAT 70 OC Speaker Phone,508.76800000000003
7828,CA-2018-117114,31/10/2018,CY-12745,Corporate,Chicago,Illinois,Central,OFF-EN-10001137,Office Supplies,Envelopes,"#10 Gummed Flap White Envelopes, 100/Box",9.912
7845,US-2018-123834,21/07/2018,GM-14500,Consumer,Pharr,Texas,Central,FUR-TA-10001676,Furniture,Tables,Hon 61000 Series Interactive Training Tables,124.404
7855,CA-2018-135587,07/12/2018,BH-11710,Consumer,Hattiesburg,Mississippi,South,OFF-AP-10004540,Office Supplies,Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",320.64
7856,CA-2018-135587,07/12/2018,BH-11710,Consumer,Hattiesburg,Mississippi,South,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,52
7861,CA-2018-152261,02/03/2018,JA-15970,Consumer,Cuyahoga Falls,Ohio,East,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets,18.528
7870,US-2018-166233,03/07/2018,MO-17950,Consumer,Jacksonville,North Carolina,South,TEC-AC-10002167,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,24
7871,CA-2018-122112,25/09/2018,CA-11965,Corporate,Lakewood,Ohio,East,OFF-EN-10004459,Office Supplies,Envelopes,Security-Tint Envelopes,24.448
7876,CA-2018-168403,09/09/2018,DK-12835,Corporate,Portland,Oregon,West,OFF-PA-10002036,Office Supplies,Paper,Xerox 1930,31.104
7877,CA-2018-168403,09/09/2018,DK-12835,Corporate,Portland,Oregon,West,OFF-AP-10003278,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,11.175999999999998
7881,CA-2018-118017,03/12/2018,LC-16870,Consumer,Thornton,Colorado,West,OFF-AR-10003856,Office Supplies,Art,Newell 344,13.344000000000001
7882,CA-2018-118017,03/12/2018,LC-16870,Consumer,Thornton,Colorado,West,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,76.752
7883,CA-2018-118017,03/12/2018,LC-16870,Consumer,Thornton,Colorado,West,TEC-AC-10002006,Technology,Accessories,Memorex Micro Travel Drive 16 GB,102.336
7884,CA-2018-118017,03/12/2018,LC-16870,Consumer,Thornton,Colorado,West,OFF-PA-10002246,Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",10.32
7885,CA-2018-118017,03/12/2018,LC-16870,Consumer,Thornton,Colorado,West,OFF-SU-10004782,Office Supplies,Supplies,Elite 5 Scissors,47.32
7886,CA-2018-118017,03/12/2018,LC-16870,Consumer,Thornton,Colorado,West,FUR-FU-10004351,Furniture,Furnishings,Staple-based wall hangings,23.375999999999998
7887,CA-2018-118017,03/12/2018,LC-16870,Consumer,Thornton,Colorado,West,FUR-FU-10004270,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Burgundy",16.72
7888,CA-2018-118017,03/12/2018,LC-16870,Consumer,Thornton,Colorado,West,FUR-FU-10004053,Furniture,Furnishings,DAX Two-Tone Silver Metal Document Frame,16.192
7894,CA-2018-125367,23/07/2018,NM-18445,Home Office,New York City,New York,East,OFF-BI-10002412,Office Supplies,Binders,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders,13.92
7895,CA-2018-124744,21/06/2018,EH-14125,Home Office,Wheeling,West Virginia,East,OFF-BI-10002852,Office Supplies,Binders,Ibico Standard Transparent Covers,82.4
7896,CA-2018-124744,21/06/2018,EH-14125,Home Office,Wheeling,West Virginia,East,OFF-BI-10000145,Office Supplies,Binders,Zipper Ring Binder Pockets,6.24
7897,CA-2018-124744,21/06/2018,EH-14125,Home Office,Wheeling,West Virginia,East,OFF-PA-10001970,Office Supplies,Paper,Xerox 1908,447.84
7898,CA-2018-128363,13/08/2018,DC-12850,Consumer,Memphis,Tennessee,South,OFF-AP-10001563,Office Supplies,Appliances,Belkin Premiere Surge Master II 8-outlet surge protector,272.048
7899,CA-2018-128363,13/08/2018,DC-12850,Consumer,Memphis,Tennessee,South,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1614.582
7900,CA-2018-128363,13/08/2018,DC-12850,Consumer,Memphis,Tennessee,South,OFF-FA-10003495,Office Supplies,Fasteners,Staples,24.32
7901,CA-2018-128363,13/08/2018,DC-12850,Consumer,Memphis,Tennessee,South,TEC-AC-10003709,Technology,Accessories,Maxell 4.7GB DVD-R 5/Pack,1.584
7902,CA-2018-128363,13/08/2018,DC-12850,Consumer,Memphis,Tennessee,South,FUR-FU-10003268,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,31.984
7903,CA-2018-128363,13/08/2018,DC-12850,Consumer,Memphis,Tennessee,South,OFF-EN-10003845,Office Supplies,Envelopes,Colored Envelopes,14.76
7904,CA-2018-128363,13/08/2018,DC-12850,Consumer,Memphis,Tennessee,South,FUR-CH-10002073,Furniture,Chairs,Hon Olson Stacker Chairs,423.648
7914,US-2018-105697,25/08/2018,JE-15715,Consumer,Cleveland,Ohio,East,OFF-ST-10003996,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",25.695999999999998
7915,CA-2018-165323,17/06/2018,SR-20740,Home Office,New York City,New York,East,TEC-MA-10003673,Technology,Machines,Hewlett-Packard Desktjet 6988DT Refurbished Printer,3404.5
7916,CA-2018-165323,17/06/2018,SR-20740,Home Office,New York City,New York,East,TEC-AC-10004992,Technology,Accessories,Kingston Digital DataTraveler 64GB USB 2.0,101.34
7918,CA-2018-100783,04/09/2018,JK-16120,Home Office,Garland,Texas,Central,OFF-AR-10000380,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",30.384
7920,CA-2018-139822,15/09/2018,Dp-13240,Home Office,Waterbury,Connecticut,East,OFF-ST-10000943,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,38.62
7921,CA-2018-139822,15/09/2018,Dp-13240,Home Office,Waterbury,Connecticut,East,TEC-AC-10001090,Technology,Accessories,Micro Innovations Wireless Classic Keyboard with Mouse,59.98
7922,CA-2018-107713,13/03/2018,JB-16000,Consumer,Columbia,Maryland,East,OFF-BI-10002026,Office Supplies,Binders,Avery Arch Ring Binders,174.3
7923,CA-2018-134096,24/09/2018,PP-18955,Home Office,Hollywood,Florida,South,TEC-PH-10000526,Technology,Phones,Vtech CS6719,383.96
7924,CA-2018-134096,24/09/2018,PP-18955,Home Office,Hollywood,Florida,South,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,15.57
7927,CA-2018-120404,20/11/2018,KH-16330,Corporate,New York City,New York,East,TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,2.97
7928,CA-2018-120404,20/11/2018,KH-16330,Corporate,New York City,New York,East,TEC-PH-10001363,Technology,Phones,Apple iPhone 5S,569.99
7929,CA-2018-120404,20/11/2018,KH-16330,Corporate,New York City,New York,East,FUR-FU-10000820,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp,50.97
7930,CA-2018-167549,25/07/2018,EM-14200,Home Office,Dallas,Texas,Central,FUR-TA-10004767,Furniture,Tables,Safco Drafting Table,298.116
7934,CA-2018-166093,17/08/2018,RW-19540,Corporate,Brentwood,California,West,OFF-EN-10003134,Office Supplies,Envelopes,Staple envelope,23.36
7935,CA-2018-166093,17/08/2018,RW-19540,Corporate,Brentwood,California,West,TEC-PH-10002564,Technology,Phones,OtterBox Defender Series Case - Samsung Galaxy S4,71.976
7936,CA-2018-166093,17/08/2018,RW-19540,Corporate,Brentwood,California,West,OFF-PA-10003893,Office Supplies,Paper,Xerox 1962,8.56
7937,CA-2018-166093,17/08/2018,RW-19540,Corporate,Brentwood,California,West,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",13.92
7938,CA-2018-166093,17/08/2018,RW-19540,Corporate,Brentwood,California,West,OFF-AP-10001058,Office Supplies,Appliances,Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators,2518.29
7939,CA-2018-166093,17/08/2018,RW-19540,Corporate,Brentwood,California,West,OFF-ST-10001496,Office Supplies,Storage,Standard Rollaway File with Lock,540.57
7940,CA-2018-166093,17/08/2018,RW-19540,Corporate,Brentwood,California,West,OFF-BI-10004230,Office Supplies,Binders,GBC Recycled Grain Textured Covers,221.05599999999998
7943,CA-2018-134194,25/12/2018,GA-14725,Consumer,Dallas,Texas,Central,OFF-BI-10003684,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,39.582
7946,CA-2018-134194,25/12/2018,GA-14725,Consumer,Dallas,Texas,Central,OFF-BI-10001597,Office Supplies,Binders,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2, Blue",40.98
7947,CA-2018-134194,25/12/2018,GA-14725,Consumer,Dallas,Texas,Central,OFF-BI-10001116,Office Supplies,Binders,Wilson Jones 1 Hanging DublLock Ring Binders,3.168
7956,CA-2018-131807,05/10/2018,GG-14650,Corporate,Chico,California,West,FUR-CH-10001190,Furniture,Chairs,Global Deluxe High-Back Office Chair in Storm,435.168
7957,CA-2018-131807,05/10/2018,GG-14650,Corporate,Chico,California,West,OFF-FA-10002780,Office Supplies,Fasteners,Staples,14.9
7958,CA-2018-131807,05/10/2018,GG-14650,Corporate,Chico,California,West,OFF-AP-10004052,Office Supplies,Appliances,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",15.8
7959,CA-2018-131807,05/10/2018,GG-14650,Corporate,Chico,California,West,FUR-FU-10004666,Furniture,Furnishings,DAX Clear Channel Poster Frame,72.9
7960,CA-2018-131807,05/10/2018,GG-14650,Corporate,Chico,California,West,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,206.352
7961,CA-2018-131807,05/10/2018,GG-14650,Corporate,Chico,California,West,TEC-PH-10000702,Technology,Phones,"Square Credit Card Reader, 4 1/2 x 4 1/2 x 1, White",7.992000000000001
7962,CA-2018-104864,18/11/2018,JS-15685,Corporate,Miramar,Florida,South,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,81.36
7963,CA-2018-104864,18/11/2018,JS-15685,Corporate,Miramar,Florida,South,OFF-BI-10001636,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,20.232
7964,CA-2018-104864,18/11/2018,JS-15685,Corporate,Miramar,Florida,South,OFF-AP-10002684,Office Supplies,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",389.056
7965,CA-2018-104864,18/11/2018,JS-15685,Corporate,Miramar,Florida,South,OFF-PA-10004609,Office Supplies,Paper,Xerox 221,20.736
7966,CA-2018-104864,18/11/2018,JS-15685,Corporate,Miramar,Florida,South,OFF-PA-10003309,Office Supplies,Paper,Xerox 211,41.472
7984,CA-2018-152499,22/01/2018,EH-13765,Corporate,Chicago,Illinois,Central,OFF-FA-10002975,Office Supplies,Fasteners,Staples,15.12
7985,CA-2018-152499,22/01/2018,EH-13765,Corporate,Chicago,Illinois,Central,OFF-AR-10003481,Office Supplies,Art,Newell 348,7.872000000000001
7997,US-2018-105998,03/11/2018,CR-12580,Home Office,San Diego,California,West,TEC-AC-10004469,Technology,Accessories,Microsoft Sculpt Comfort Mouse,199.75
7998,US-2018-105998,03/11/2018,CR-12580,Home Office,San Diego,California,West,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,1673.184
8013,CA-2018-120168,25/05/2018,TB-21625,Consumer,New York City,New York,East,OFF-BI-10004519,Office Supplies,Binders,GBC DocuBind P100 Manual Binding Machine,663.92
8014,CA-2018-120168,25/05/2018,TB-21625,Consumer,New York City,New York,East,TEC-AC-10002167,Technology,Accessories,Imation 8gb Micro Traveldrive Usb 2.0 Flash Drive,120
8015,CA-2018-120168,25/05/2018,TB-21625,Consumer,New York City,New York,East,OFF-FA-10000936,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,3.29
8016,CA-2018-120168,25/05/2018,TB-21625,Consumer,New York City,New York,East,FUR-FU-10000732,Furniture,Furnishings,Eldon 200 Class Desk Accessories,18.84
8019,CA-2018-114804,17/10/2018,BF-11020,Corporate,Modesto,California,West,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,52.792
8020,CA-2018-167227,02/11/2018,NP-18670,Consumer,Saint Louis,Missouri,Central,OFF-AP-10001962,Office Supplies,Appliances,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,83.9
8021,CA-2018-167227,02/11/2018,NP-18670,Consumer,Saint Louis,Missouri,Central,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4X8 1/2, 300/Messages",11.76
8038,CA-2018-169012,10/07/2018,BF-11275,Corporate,Columbus,Georgia,South,OFF-AP-10003278,Office Supplies,Appliances,Belkin 7-Outlet SurgeMaster Home Series,41.91
8039,CA-2018-109393,30/06/2018,JC-15775,Consumer,Los Angeles,California,West,FUR-BO-10003966,Furniture,Bookcases,"Sauder Facets Collection Library, Sky Alder Finish",435.999
8040,CA-2018-121489,21/08/2018,CM-11815,Corporate,Seattle,Washington,West,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",388.704
8041,CA-2018-121489,21/08/2018,CM-11815,Corporate,Seattle,Washington,West,OFF-ST-10000025,Office Supplies,Storage,Fellowes Stor/Drawer Steel Plus Storage Drawers,572.58
8042,CA-2018-121489,21/08/2018,CM-11815,Corporate,Seattle,Washington,West,TEC-AC-10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,33.18
8043,US-2018-133081,11/03/2018,PV-18985,Home Office,Cambridge,Massachusetts,East,TEC-AC-10001772,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,63.88
8044,US-2018-133081,11/03/2018,PV-18985,Home Office,Cambridge,Massachusetts,East,FUR-FU-10001379,Furniture,Furnishings,Executive Impressions 16-1/2 Circular Wall Clock,26.72
8045,CA-2018-165008,15/09/2018,DO-13645,Consumer,Salt Lake City,Utah,West,OFF-BI-10002794,Office Supplies,Binders,"Avery Trapezoid Ring Binder, 3 Capacity, Black, 1040 sheets",295.056
8048,CA-2018-130834,03/11/2018,JM-16195,Consumer,Wilmington,North Carolina,South,OFF-PA-10003673,Office Supplies,Paper,Strathmore Photo Mount Cards,16.272000000000002
8054,CA-2018-152205,28/09/2018,SF-20965,Corporate,Philadelphia,Pennsylvania,East,OFF-BI-10004094,Office Supplies,Binders,GBC Standard Plastic Binding Systems Combs,2.655
8070,CA-2018-151750,01/01/2018,JM-15250,Consumer,Huntsville,Texas,Central,OFF-ST-10002743,Office Supplies,Storage,SAFCO Boltless Steel Shelving,454.56
8071,CA-2018-151750,01/01/2018,JM-15250,Consumer,Huntsville,Texas,Central,FUR-FU-10002116,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",141.42
8072,CA-2018-151750,01/01/2018,JM-15250,Consumer,Huntsville,Texas,Central,FUR-CH-10003199,Furniture,Chairs,Office Star - Contemporary Task Swivel Chair,310.744
8073,CA-2018-151750,01/01/2018,JM-15250,Consumer,Huntsville,Texas,Central,OFF-AR-10003158,Office Supplies,Art,Fluorescent Highlighters by Dixon,12.735999999999999
8074,CA-2018-151750,01/01/2018,JM-15250,Consumer,Huntsville,Texas,Central,OFF-BI-10000301,Office Supplies,Binders,GBC Instant Report Kit,6.47
8075,CA-2018-151750,01/01/2018,JM-15250,Consumer,Huntsville,Texas,Central,OFF-BI-10000343,Office Supplies,Binders,"Pressboard Covers with Storage Hooks, 9 1/2 x 11, Light Blue",13.748
8076,CA-2018-151750,01/01/2018,JM-15250,Consumer,Huntsville,Texas,Central,OFF-AP-10004708,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,15.224
8087,CA-2018-120894,28/04/2018,JL-15130,Consumer,Wilmington,North Carolina,South,OFF-AP-10000252,Office Supplies,Appliances,Harmony HEPA Quiet Air Purifiers,28.08
8093,CA-2018-143658,08/11/2018,SR-20425,Home Office,New York City,New York,East,OFF-AR-10002818,Office Supplies,Art,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,109.9
8094,CA-2018-133046,27/07/2018,DK-13375,Consumer,Seattle,Washington,West,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,23.88
8095,CA-2018-133046,27/07/2018,DK-13375,Consumer,Seattle,Washington,West,OFF-PA-10003883,Office Supplies,Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4 X 5",26.2
8096,CA-2018-133046,27/07/2018,DK-13375,Consumer,Seattle,Washington,West,OFF-PA-10002787,Office Supplies,Paper,Xerox 227,12.96
8097,CA-2018-133046,27/07/2018,DK-13375,Consumer,Seattle,Washington,West,TEC-AC-10000991,Technology,Accessories,Sony Micro Vault Click 8 GB USB 2.0 Flash Drive,234.95
8098,CA-2018-122798,28/12/2018,SV-20935,Consumer,Albuquerque,New Mexico,West,OFF-ST-10003058,Office Supplies,Storage,Eldon Mobile Mega Data Cart  Mega Stackable  Add-On Trays,118.25
8099,CA-2018-122798,28/12/2018,SV-20935,Consumer,Albuquerque,New Mexico,West,OFF-PA-10004239,Office Supplies,Paper,Xerox 1953,4.28
8106,CA-2018-159149,17/02/2018,CR-12820,Home Office,Houston,Texas,Central,FUR-BO-10001601,Furniture,Bookcases,"Sauder Mission Library with Doors, Fruitwood Finish",89.0664
8107,CA-2018-159149,17/02/2018,CR-12820,Home Office,Houston,Texas,Central,OFF-AR-10000937,Office Supplies,Art,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",175.44
8108,CA-2018-159149,17/02/2018,CR-12820,Home Office,Houston,Texas,Central,TEC-PH-10000038,Technology,Phones,Jawbone MINI JAMBOX Wireless Bluetooth Speaker,438.336
8109,US-2018-167570,08/12/2018,EG-13900,Consumer,Philadelphia,Pennsylvania,East,FUR-CH-10003396,Furniture,Chairs,Global Deluxe Steno Chair,215.544
8110,CA-2018-160122,18/11/2018,RD-19930,Consumer,Chicago,Illinois,Central,OFF-EN-10002592,Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",55.583999999999996
8111,CA-2018-160122,18/11/2018,RD-19930,Consumer,Chicago,Illinois,Central,FUR-CH-10000422,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,127.38600000000001
8115,CA-2018-144820,03/10/2018,LW-16825,Corporate,Pasadena,Texas,Central,OFF-AR-10004817,Office Supplies,Art,Colorific Watercolor Pencils,20.64
8116,CA-2018-101014,29/08/2018,RW-19540,Corporate,Los Angeles,California,West,FUR-FU-10003374,Furniture,Furnishings,Electrix Fluorescent Magnifier Lamps & Weighted Base,148.02
8117,CA-2018-105543,24/11/2018,BG-11695,Corporate,Garden City,Kansas,Central,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,33.29
8118,US-2018-113201,30/06/2018,TT-21220,Consumer,Los Angeles,California,West,OFF-PA-10000675,Office Supplies,Paper,Xerox 1919,204.95
8119,US-2018-106551,22/07/2018,EB-13930,Consumer,Chicago,Illinois,Central,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,526.344
8125,US-2018-150070,07/09/2018,JA-15970,Consumer,Modesto,California,West,FUR-CH-10004860,Furniture,Chairs,Global Low Back Tilter Chair,161.56799999999998
8129,CA-2018-157350,26/08/2018,DP-13000,Consumer,Chicago,Illinois,Central,FUR-FU-10000222,Furniture,Furnishings,Seth Thomas 16 Steel Case Clock,64.96
8148,US-2018-146822,09/06/2018,AG-10675,Consumer,Salem,Virginia,South,OFF-PA-10000249,Office Supplies,Paper,Easy-staple paper,49.12
8152,CA-2018-140151,23/03/2018,RB-19360,Consumer,Seattle,Washington,West,OFF-ST-10001558,Office Supplies,Storage,Acco Perma 4000 Stacking Storage Drawers,32.48
8153,CA-2018-140151,23/03/2018,RB-19360,Consumer,Seattle,Washington,West,OFF-PA-10002986,Office Supplies,Paper,Xerox 1898,20.04
8154,CA-2018-140151,23/03/2018,RB-19360,Consumer,Seattle,Washington,West,TEC-CO-10004722,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,13999.96
8155,US-2018-143770,20/03/2018,RD-19720,Consumer,Middletown,Connecticut,East,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,238
8156,US-2018-143770,20/03/2018,RD-19720,Consumer,Middletown,Connecticut,East,OFF-PA-10001125,Office Supplies,Paper,Xerox 1988,61.96
8327,CA-2018-103478,21/07/2018,KL-16555,Corporate,Aurora,Illinois,Central,OFF-BI-10001890,Office Supplies,Binders,Avery Poly Binder Pockets,2.864
8159,CA-2018-136238,26/12/2018,KB-16240,Corporate,Odessa,Texas,Central,OFF-PA-10004285,Office Supplies,Paper,Xerox 1959,16.032
8169,CA-2018-107174,06/11/2018,AB-10060,Home Office,Seattle,Washington,West,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,2036.86
8170,CA-2018-107174,06/11/2018,AB-10060,Home Office,Seattle,Washington,West,FUR-CH-10003312,Furniture,Chairs,Hon 2090 “Pillow Soft” Series Mid Back Swivel/Tilt Chairs,449.56800000000004
8171,CA-2018-107174,06/11/2018,AB-10060,Home Office,Seattle,Washington,West,TEC-AC-10001465,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,108.96
8178,CA-2018-149699,22/12/2018,CM-12115,Consumer,Los Angeles,California,West,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac,474.95
8183,CA-2018-155642,18/05/2018,BM-11575,Corporate,Chicago,Illinois,Central,FUR-FU-10004973,Furniture,Furnishings,Flat Face Poster Frame,22.608
8184,CA-2018-155642,18/05/2018,BM-11575,Corporate,Chicago,Illinois,Central,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,1.892
8185,US-2018-101721,23/07/2018,MY-17380,Corporate,Chicago,Illinois,Central,OFF-PA-10003641,Office Supplies,Paper,Xerox 1909,63.312
8191,US-2018-155866,17/11/2018,CC-12370,Consumer,New York City,New York,East,OFF-PA-10004735,Office Supplies,Paper,Xerox 1905,38.88
8192,US-2018-155866,17/11/2018,CC-12370,Consumer,New York City,New York,East,FUR-FU-10004091,Furniture,Furnishings,Howard Miller 13 Diameter Goldtone Round Wall Clock,187.76
8197,CA-2018-102736,05/09/2018,LP-17095,Consumer,Knoxville,Tennessee,South,TEC-AC-10004568,Technology,Accessories,Maxell LTO Ultrium - 800 GB,89.568
8198,CA-2018-102736,05/09/2018,LP-17095,Consumer,Knoxville,Tennessee,South,OFF-AR-10001897,Office Supplies,Art,Model L Table or Wall-Mount Pencil Sharpener,71.96
8199,CA-2018-102736,05/09/2018,LP-17095,Consumer,Knoxville,Tennessee,South,OFF-PA-10001800,Office Supplies,Paper,Xerox 220,15.552
8200,CA-2018-125269,24/04/2018,AF-10870,Consumer,Chicago,Illinois,Central,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6 Capacity",10.43
8201,CA-2018-125269,24/04/2018,AF-10870,Consumer,Chicago,Illinois,Central,OFF-ST-10004123,Office Supplies,Storage,Safco Industrial Wire Shelving System,72.78399999999999
8211,CA-2018-128769,07/09/2018,DM-12955,Corporate,Nashville,Tennessee,South,OFF-AP-10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,81.568
8226,CA-2018-104136,01/11/2018,SF-20065,Consumer,Everett,Massachusetts,East,OFF-PA-10004243,Office Supplies,Paper,Xerox 1939,189.7
8227,CA-2018-104136,01/11/2018,SF-20065,Consumer,Everett,Massachusetts,East,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893,40.99
8235,CA-2018-102204,01/05/2018,CJ-12010,Consumer,Jacksonville,Florida,South,OFF-SU-10001212,Office Supplies,Supplies,Kleencut Forged Office Shears by Acme United Corporation,3.3280000000000003
8236,CA-2018-102204,01/05/2018,CJ-12010,Consumer,Jacksonville,Florida,South,FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,933.262
8237,CA-2018-102204,01/05/2018,CJ-12010,Consumer,Jacksonville,Florida,South,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,2803.92
8238,CA-2018-103065,20/10/2018,PT-19090,Consumer,Jacksonville,Florida,South,OFF-ST-10000617,Office Supplies,Storage,Woodgrain Magazine Files by Perma,4.768
8239,CA-2018-103065,20/10/2018,PT-19090,Consumer,Jacksonville,Florida,South,OFF-PA-10000380,Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11 X 8 1/2, 100 Messages",6.672000000000001
8240,CA-2018-103065,20/10/2018,PT-19090,Consumer,Jacksonville,Florida,South,OFF-AR-10003251,Office Supplies,Art,Prang Drawing Pencil Set,4.448
8241,CA-2018-103065,20/10/2018,PT-19090,Consumer,Jacksonville,Florida,South,FUR-FU-10000175,Furniture,Furnishings,DAX Wood Document Frame.,43.93600000000001
8254,CA-2018-152310,12/08/2018,DK-12895,Consumer,Seattle,Washington,West,TEC-CO-10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier,299.99
